string,dom_number,dom_x,dom_y,dom_z
87.0,68.0,26.880580899999998,-31.19125,-356.074662
88.0,29.0,62.6751236,-35.038716,-238.9914731
89.0,26.0,89.415034,-58.946959400000004,-229.8685269
89.0,27.0,89.29,-59.0748361,-233.07466200000002
90.0,76.0,57.29,-83.685,-380.177
88.0,8.0,62.498299,-35.1119594,348.1314731
88.0,12.0,62.6994191,-35.16375,248.214662
90.0,54.0,57.29,-83.6089139,-314.074662
88.0,39.0,62.623333,-35.0876639,-268.785338
88.0,99.0,62.547246900000005,-35.16375,-448.785338
90.0,41.0,57.164966,-83.7367906,-274.9914731
91.0,89.0,47.29,-56.936413900000005,-419.074662
91.0,92.0,47.29,-57.0885861,-428.074662
33.0,24.0,-324.39,-93.43,108.66
33.0,25.0,-324.39,-93.43,91.64
34.0,4.0,-200.55,-74.03,472.36
34.0,5.0,-200.55,-74.03,455.34
34.0,8.0,-200.55,-74.03,404.28
34.0,10.0,-200.55,-74.03,370.24
87.0,27.0,27.081701,-31.1394594,-232.8685269
87.0,99.0,26.9048764,-31.316284,-448.8685269
88.0,27.0,62.623333,-35.2398361,-232.785338
88.0,63.0,62.6751236,-35.288784,-340.8685269
88.0,87.0,62.6994191,-35.16375,-413.074662
88.0,89.0,62.547246900000005,-35.16375,-419.074662
88.0,90.0,62.6751236,-35.038716,-421.9914731
90.0,39.0,57.164966,-83.7367906,-268.9914731
90.0,42.0,57.341790599999996,-83.559966,-277.9914731
90.0,44.0,57.2382094,-83.559966,-283.8685269
90.0,44.0,57.164966,-83.6332094,-283.8685269
91.0,77.0,47.2139139,-57.0125,-383.074662
91.0,104.0,47.164966,-56.960709400000006,-463.9914731
93.0,44.0,14.366086099999999,-80.56375,-283.785338
87.0,69.0,27.0084576,-31.316284,-358.8685269
87.0,75.0,26.880580899999998,-31.19125,-377.074662
92.0,98.0,18.213913899999998,-51.05375,-445.785338
7.0,20.0,-334.8,-424.5,177.2
7.0,24.0,-334.8,-424.5,109.12
14.0,21.0,-413.46,-327.27,159.18
14.0,29.0,-413.46,-327.27,23.01
15.0,27.0,-290.66,-307.38,61.61
15.0,30.0,-290.66,-307.38,10.54
22.0,17.0,-492.43,-230.16,225.27
23.0,30.0,-368.93,-210.23,6.93
24.0,31.0,-245.65,-190.49,-9.14
24.0,32.0,-245.65,-190.49,-26.03
24.0,33.0,-245.65,-190.49,-42.93
24.0,34.0,-245.65,-190.49,-59.95
34.0,39.0,-200.55,-74.03,-123.36
44.0,41.0,-156.23,43.37,-179.99
44.0,44.0,-156.23,43.37,-231.06
44.0,45.0,-156.23,43.37,-248.08
54.0,44.0,-111.51,159.98,-231.36
54.0,48.0,-111.51,159.98,-299.44
63.0,49.0,-66.7,276.92,-319.17
63.0,50.0,-66.7,276.92,-336.19
87.0,68.0,26.9048764,-31.066216,-355.8685269
91.0,35.0,47.415034,-57.0642906,-256.9914731
91.0,78.0,47.164966,-56.960709400000006,-385.8685269
87.0,74.0,27.081701,-31.1394594,-373.8685269
88.0,53.0,62.623333,-35.2398361,-311.074662
92.0,59.0,18.164966,-51.1055406,-328.8685269
93.0,83.0,14.3417906,-80.438716,-400.9914731
22.0,1.0,-492.43,-230.16,497.6
22.0,2.0,-492.43,-230.16,480.58
22.0,3.0,-492.43,-230.16,463.56
23.0,5.0,-368.93,-210.23,432.45
23.0,14.0,-368.93,-210.23,279.26
31.0,2.0,-570.9,-125.14,482.58
32.0,6.0,-447.74,-113.13,415.57
33.0,23.0,-324.39,-93.43,125.68
33.0,26.0,-324.39,-93.43,74.62
33.0,32.0,-324.39,-93.43,-27.51
87.0,79.0,26.956667,-31.19125,-389.177
88.0,50.0,62.623333,-35.2398361,-302.074662
91.0,62.0,47.341790599999996,-56.887466,-337.9914731
91.0,63.0,47.415034,-56.960709400000006,-340.8685269
92.0,50.0,18.3417906,-50.928716,-301.9914731
93.0,89.0,14.415033999999999,-80.6155406,-418.9914731
93.0,92.0,14.366086099999999,-80.56375,-427.785338
12.0,1.0,282.18,-325.74,498.44
22.0,22.0,-492.43,-230.16,140.17
22.0,24.0,-492.43,-230.16,106.13
22.0,25.0,-492.43,-230.16,89.11
22.0,26.0,-492.43,-230.16,72.09
22.0,29.0,-492.43,-230.16,21.02
22.0,33.0,-492.43,-230.16,-47.06
32.0,20.0,-447.74,-113.13,177.28
38.0,41.0,292.9,5.2,-189.43
88.0,68.0,62.571542400000006,-35.038716,-355.8685269
89.0,29.0,89.2382094,-58.873716,-238.8685269
90.0,83.0,57.3660861,-83.685,-400.785338
90.0,89.0,57.2382094,-83.559966,-418.9914731
91.0,83.0,47.341790599999996,-56.887466,-400.9914731
91.0,107.0,47.415034,-57.0642906,-472.9914731
93.0,92.0,14.3417906,-80.688784,-427.8685269
47.0,7.0,195.03,125.59,399.71
90.0,33.0,57.3660861,-83.685,-251.07466200000002
91.0,5.0,47.415034,-56.960709400000006,423.0085269
91.0,10.0,47.341790599999996,-56.887466,298.0085269
91.0,10.0,47.2382094,-56.887466,298.0085269
92.0,54.0,18.29,-50.9776639,-314.074662
92.0,56.0,18.3417906,-50.928716,-319.8685269
93.0,23.0,14.29,-80.6398361,-221.07466200000002
88.0,29.0,62.547246900000005,-35.16375,-238.785338
90.0,42.0,57.29,-83.7610861,-278.074662
92.0,54.0,18.3417906,-51.178784,-313.9914731
40.0,39.0,544.07,55.89,-144.0
46.0,44.0,90.49,82.35,-230.23
46.0,48.0,90.49,82.35,-298.31
46.0,50.0,90.49,82.35,-332.35
47.0,47.0,195.03,125.59,-281.12
47.0,51.0,195.03,125.59,-349.2
47.0,52.0,195.03,125.59,-366.22
48.0,42.0,330.03,127.2,-196.98
49.0,38.0,472.05,127.9,-125.49
49.0,43.0,472.05,127.9,-210.6
57.0,48.0,257.31,211.66,-295.55
87.0,33.0,26.880580899999998,-31.19125,-250.785338
88.0,104.0,62.547246900000005,-35.16375,-463.785338
92.0,95.0,18.29,-50.9776639,-437.074662
92.0,101.0,18.213913899999998,-51.05375,-454.785338
88.0,89.0,62.6751236,-35.288784,-418.9914731
90.0,80.0,57.341790599999996,-83.559966,-391.8685269
90.0,87.0,57.164966,-83.6332094,-412.8685269
91.0,104.0,47.341790599999996,-57.137534,-463.8685269
91.0,105.0,47.341790599999996,-57.137534,-466.8685269
93.0,68.0,14.29,-80.4876639,-356.074662
87.0,25.0,26.956667,-31.19125,-227.17700000000002
89.0,65.0,89.415034,-59.0505406,-346.9914731
89.0,90.0,89.29,-59.0748361,-422.074662
89.0,98.0,89.164966,-59.0505406,-445.9914731
92.0,102.0,18.3660861,-51.05375,-458.074662
92.0,103.0,18.29,-51.05375,-460.683
92.0,105.0,18.164966,-51.1055406,-466.8685269
92.0,105.0,18.164966,-51.1055406,-466.9914731
90.0,26.0,57.29,-83.6089139,-230.07466200000002
90.0,39.0,57.341790599999996,-83.559966,-268.9914731
90.0,41.0,57.29,-83.7610861,-274.785338
90.0,44.0,57.415034,-83.6332094,-283.9914731
90.0,45.0,57.29,-83.6089139,-287.074662
92.0,42.0,18.213913899999998,-51.05375,-278.074662
93.0,56.0,14.164966,-80.5119594,-319.9914731
43.0,12.0,-279.53,23.17,315.38
44.0,14.0,-156.23,43.37,279.57
53.0,21.0,-234.95,140.44,159.65
53.0,23.0,-234.95,140.44,125.61
53.0,24.0,-234.95,140.44,108.59
53.0,28.0,-234.95,140.44,40.5
53.0,29.0,-234.95,140.44,23.48
53.0,31.0,-234.95,140.44,-10.56
87.0,89.0,27.0084576,-31.066216,-418.9914731
87.0,105.0,27.0084576,-31.066216,-466.9914731
88.0,19.0,62.571542400000006,-35.288784,-76.8685269
88.0,21.0,62.571542400000006,-35.038716,-214.9914731
88.0,63.0,62.623333,-35.0876639,-340.785338
93.0,47.0,14.415033999999999,-80.6155406,-292.8685269
44.0,11.0,-156.23,43.37,330.63
44.0,16.0,-156.23,43.37,245.52
84.0,40.0,57.2,-105.52,-364.65
89.0,86.0,89.2382094,-59.123784,-409.8685269
89.0,87.0,89.415034,-58.946959400000004,-412.8685269
89.0,87.0,89.415034,-59.0505406,-412.8685269
91.0,45.0,47.3660861,-57.0125,-287.074662
87.0,71.0,26.880580899999998,-31.19125,-365.074662
89.0,59.0,89.2382094,-58.873716,-328.8685269
90.0,41.0,57.341790599999996,-83.559966,-274.9914731
91.0,39.0,47.2382094,-57.137534,-268.8685269
91.0,65.0,47.415034,-57.0642906,-346.9914731
91.0,65.0,47.3660861,-57.0125,-347.074662
92.0,54.0,18.29,-50.9776639,-313.785338
92.0,54.0,18.2382094,-50.928716,-313.9914731
92.0,62.0,18.213913899999998,-51.05375,-337.785338
93.0,30.0,14.3417906,-80.688784,-241.8685269
93.0,33.0,14.3417906,-80.438716,-250.9914731
93.0,62.0,14.366086099999999,-80.56375,-338.074662
18.0,13.0,79.41,-248.24,294.66
18.0,14.0,79.41,-248.24,277.63
18.0,18.0,79.41,-248.24,209.55
18.0,21.0,79.41,-248.24,158.49
89.0,83.0,89.21391390000001,-58.99875,-401.074662
93.0,33.0,14.415033999999999,-80.5119594,-250.8685269
93.0,38.0,14.238209399999999,-80.688784,-265.8685269
93.0,41.0,14.415033999999999,-80.5119594,-274.8685269
18.0,29.0,79.41,-248.24,22.32
26.0,32.0,1.71,-150.63,-30.39
37.0,10.0,194.34,-30.92,350.91
37.0,11.0,194.34,-30.92,333.89
38.0,4.0,292.9,5.2,440.34
83.0,8.0,113.19,-60.47,116.24
87.0,66.0,26.880580899999998,-31.19125,-349.785338
87.0,107.0,27.081701,-31.1394594,-472.8685269
88.0,19.0,62.6751236,-35.288784,-76.99147310000001
88.0,23.0,62.6994191,-35.16375,-221.07466200000002
88.0,36.0,62.623333,-35.16375,-260.177
89.0,23.0,89.2382094,-59.123784,-220.9914731
89.0,27.0,89.29,-58.9226639,-233.07466200000002
92.0,48.0,18.29,-51.05375,-296.177
93.0,47.0,14.164966,-80.6155406,-292.9914731
93.0,51.0,14.29,-80.4876639,-304.785338
93.0,53.0,14.238209399999999,-80.438716,-310.8685269
93.0,57.0,14.366086099999999,-80.56375,-323.074662
38.0,8.0,292.9,5.2,372.26
38.0,14.0,292.9,5.2,270.13
38.0,15.0,292.9,5.2,253.11
57.0,1.0,257.31,211.66,504.43
57.0,2.0,257.31,211.66,487.4
88.0,83.0,62.748367,-35.1119594,-400.8685269
89.0,29.0,89.29,-58.9226639,-238.785338
89.0,95.0,89.34179060000001,-59.123784,-436.8685269
92.0,64.0,18.29,-51.05375,-344.177
92.0,69.0,18.3417906,-50.928716,-358.8685269
93.0,30.0,14.238209399999999,-80.688784,-241.8685269
93.0,87.0,14.2139139,-80.56375,-413.074662
93.0,89.0,14.415033999999999,-80.5119594,-418.8685269
88.0,56.0,62.623333,-35.0876639,-320.074662
88.0,86.0,62.571542400000006,-35.038716,-409.8685269
90.0,81.0,57.415034,-83.7367906,-394.9914731
91.0,101.0,47.415034,-56.960709400000006,-454.8685269
91.0,102.0,47.29,-57.0885861,-457.785338
7.0,21.0,-334.8,-424.5,160.18
15.0,22.0,-290.66,-307.38,146.59
15.0,23.0,-290.66,-307.38,129.57
92.0,57.0,18.2382094,-51.178784,-322.8685269
93.0,62.0,14.238209399999999,-80.688784,-337.8685269
87.0,95.0,26.9048764,-31.066216,-436.9914731
87.0,99.0,26.831633,-31.2430406,-448.9914731
87.0,99.0,26.880580899999998,-31.19125,-449.074662
89.0,81.0,89.2382094,-59.123784,-394.8685269
90.0,79.0,57.29,-83.685,-389.177
92.0,90.0,18.3660861,-51.05375,-421.785338
92.0,90.0,18.415034,-51.001959400000004,-421.8685269
93.0,77.0,14.29,-80.4876639,-383.074662
3.0,2.0,-9.13,-481.74,482.21
3.0,3.0,-9.13,-481.74,465.19
4.0,3.0,114.39,-461.99,464.62
8.0,14.0,-211.35,-404.48,277.36
9.0,8.0,-88.05,-384.3,380.87
9.0,10.0,-88.05,-384.3,346.83
15.0,16.0,-290.66,-307.38,248.71
15.0,17.0,-290.66,-307.38,231.69
15.0,18.0,-290.66,-307.38,214.67
15.0,20.0,-290.66,-307.38,180.63
92.0,105.0,18.213913899999998,-51.05375,-466.785338
93.0,93.0,14.164966,-80.5119594,-430.9914731
93.0,101.0,14.415033999999999,-80.5119594,-454.8685269
86.0,40.0,-10.97,6.72,-360.25
88.0,39.0,62.6751236,-35.038716,-268.8685269
92.0,54.0,18.164966,-51.001959400000004,-313.9914731
92.0,56.0,18.2382094,-51.178784,-319.9914731
93.0,104.0,14.2139139,-80.56375,-464.074662
87.0,75.0,27.0327531,-31.19125,-377.074662
90.0,21.0,57.2382094,-83.559966,-214.9914731
90.0,23.0,57.341790599999996,-83.810034,-220.8685269
71.0,7.0,-21.97,393.24,397.69
71.0,9.0,-21.97,393.24,363.65
71.0,10.0,-21.97,393.24,346.63
71.0,13.0,-21.97,393.24,295.57
71.0,14.0,-21.97,393.24,278.54
87.0,59.0,26.9048764,-31.316284,-328.8685269
87.0,81.0,27.0084576,-31.316284,-394.9914731
89.0,83.0,89.3660861,-58.99875,-400.785338
90.0,104.0,57.164966,-83.7367906,-463.8685269
90.0,104.0,57.164966,-83.7367906,-463.9914731
91.0,71.0,47.2382094,-57.137534,-364.8685269
91.0,74.0,47.415034,-56.960709400000006,-373.8685269
91.0,81.0,47.415034,-56.960709400000006,-394.8685269
92.0,86.0,18.3660861,-51.05375,-409.785338
87.0,80.0,26.9048764,-31.316284,-391.8685269
89.0,27.0,89.34179060000001,-58.873716,-232.8685269
89.0,33.0,89.34179060000001,-58.873716,-250.8685269
92.0,99.0,18.164966,-51.1055406,-448.9914731
92.0,99.0,18.2382094,-51.178784,-448.9914731
20.0,4.0,326.85,-209.07,447.36
20.0,6.0,326.85,-209.07,413.32
20.0,7.0,326.85,-209.07,396.3
20.0,8.0,326.85,-209.07,379.28
20.0,11.0,326.85,-209.07,328.22
20.0,21.0,326.85,-209.07,158.01
20.0,28.0,326.85,-209.07,38.86
21.0,15.0,443.88,-194.29,278.38
87.0,101.0,27.0327531,-31.19125,-454.785338
88.0,45.0,62.748367,-35.1119594,-286.8685269
88.0,95.0,62.6994191,-35.16375,-437.074662
89.0,98.0,89.3660861,-58.99875,-445.785338
90.0,74.0,57.2382094,-83.559966,-373.8685269
91.0,63.0,47.29,-57.0885861,-340.785338
91.0,89.0,47.29,-57.0885861,-419.074662
92.0,41.0,18.2382094,-51.178784,-274.8685269
93.0,87.0,14.3417906,-80.688784,-412.8685269
93.0,87.0,14.415033999999999,-80.6155406,-412.8685269
93.0,99.0,14.2139139,-80.56375,-448.785338
93.0,110.0,14.238209399999999,-80.438716,-481.8685269
18.0,33.0,79.41,-248.24,-45.76
18.0,34.0,79.41,-248.24,-62.78
27.0,38.0,124.97,-131.25,-136.11
36.0,42.0,46.29,-34.88,-196.88
83.0,12.0,113.19,-60.47,-168.11
91.0,23.0,47.415034,-57.0642906,-220.8685269
87.0,66.0,27.0327531,-31.19125,-349.785338
87.0,66.0,27.081701,-31.1394594,-349.8685269
87.0,77.0,27.0084576,-31.316284,-382.9914731
88.0,57.0,62.6994191,-35.16375,-323.074662
88.0,57.0,62.623333,-35.0876639,-323.074662
91.0,65.0,47.164966,-57.0642906,-346.8685269
87.0,104.0,26.880580899999998,-31.19125,-464.074662
88.0,66.0,62.6751236,-35.288784,-349.8685269
88.0,93.0,62.498299,-35.1119594,-430.9914731
89.0,74.0,89.29,-59.0748361,-374.074662
89.0,80.0,89.29,-59.0748361,-391.785338
89.0,80.0,89.2382094,-58.873716,-391.9914731
89.0,105.0,89.2382094,-59.123784,-466.8685269
89.0,107.0,89.34179060000001,-59.123784,-472.9914731
89.0,107.0,89.3660861,-58.99875,-473.074662
93.0,92.0,14.366086099999999,-80.56375,-428.074662
23.0,53.0,-368.93,-210.23,-384.54
23.0,54.0,-368.93,-210.23,-401.57
48.0,9.0,330.03,127.2,364.7
48.0,13.0,330.03,127.2,296.62
48.0,14.0,330.03,127.2,279.6
57.0,18.0,257.31,211.66,215.07
57.0,21.0,257.31,211.66,164.01
57.0,22.0,257.31,211.66,146.99
57.0,23.0,257.31,211.66,129.97
57.0,25.0,257.31,211.66,95.93
65.0,21.0,174.47,315.54,172.33
65.0,28.0,174.47,315.54,53.18
65.0,33.0,174.47,315.54,-31.92
65.0,40.0,174.47,315.54,-151.06
65.0,43.0,174.47,315.54,-202.13
66.0,43.0,303.41,335.64,-201.92
87.0,26.0,26.956667,-31.2673361,-229.785338
88.0,2.0,62.547246900000005,-35.16375,548.2146620000001
88.0,89.0,62.498299,-35.1119594,-418.9914731
88.0,107.0,62.498299,-35.2155406,-472.9914731
89.0,51.0,89.34179060000001,-59.123784,-304.8685269
89.0,59.0,89.29,-58.9226639,-328.785338
89.0,92.0,89.29,-59.0748361,-427.785338
91.0,69.0,47.164966,-57.0642906,-358.9914731
92.0,75.0,18.213913899999998,-51.05375,-377.074662
88.0,66.0,62.6994191,-35.16375,-349.785338
88.0,66.0,62.748367,-35.2155406,-349.8685269
89.0,59.0,89.164966,-58.946959400000004,-328.8685269
89.0,89.0,89.34179060000001,-58.873716,-418.8685269
90.0,81.0,57.2139139,-83.685,-394.785338
90.0,98.0,57.164966,-83.7367906,-445.8685269
91.0,3.0,47.164966,-56.960709400000006,523.0085269000001
91.0,6.0,47.3660861,-57.0125,397.925338
92.0,89.0,18.3660861,-51.05375,-418.785338
92.0,90.0,18.2382094,-50.928716,-421.8685269
92.0,90.0,18.164966,-51.001959400000004,-421.8685269
93.0,71.0,14.238209399999999,-80.438716,-364.9914731
44.0,17.0,-156.23,43.37,228.5
87.0,101.0,27.081701,-31.1394594,-454.8685269
89.0,101.0,89.29,-59.0748361,-455.074662
90.0,107.0,57.164966,-83.6332094,-472.8685269
93.0,101.0,14.415033999999999,-80.6155406,-454.9914731
61.0,20.0,-313.6,237.44,177.8
61.0,24.0,-313.6,237.44,109.72
62.0,30.0,-189.98,257.42,7.75
69.0,11.0,-268.9,354.24,331.33
69.0,13.0,-268.9,354.24,297.29
69.0,20.0,-268.9,354.24,178.14
75.0,14.0,-347.88,451.52,280.74
75.0,15.0,-347.88,451.52,263.71
75.0,16.0,-347.88,451.52,246.69
75.0,19.0,-347.88,451.52,195.63
88.0,30.0,62.6751236,-35.038716,-241.8685269
89.0,48.0,89.29,-58.99875,-296.177
89.0,51.0,89.415034,-58.946959400000004,-304.9914731
89.0,54.0,89.29,-58.9226639,-313.785338
89.0,59.0,89.21391390000001,-58.99875,-328.785338
90.0,47.0,57.164966,-83.7367906,-292.8685269
90.0,47.0,57.2139139,-83.685,-293.074662
93.0,77.0,14.366086099999999,-80.56375,-382.785338
32.0,9.0,-447.74,-113.13,364.51
33.0,4.0,-324.39,-93.43,449.07
87.0,110.0,27.081701,-31.2430406,-481.8685269
88.0,56.0,62.623333,-35.0876639,-319.785338
88.0,74.0,62.623333,-35.0876639,-373.785338
88.0,81.0,62.623333,-35.0876639,-395.074662
89.0,71.0,89.415034,-59.0505406,-364.8685269
89.0,74.0,89.2382094,-58.873716,-373.8685269
90.0,81.0,57.2382094,-83.559966,-394.9914731
91.0,77.0,47.2382094,-56.887466,-382.9914731
91.0,80.0,47.164966,-57.0642906,-391.8685269
91.0,80.0,47.164966,-57.0642906,-391.9914731
91.0,86.0,47.164966,-56.960709400000006,-409.8685269
91.0,92.0,47.29,-56.936413900000005,-428.074662
92.0,29.0,18.2382094,-51.178784,-238.9914731
92.0,33.0,18.29,-51.1298361,-251.07466200000002
92.0,35.0,18.3417906,-50.928716,-256.9914731
92.0,69.0,18.2382094,-50.928716,-358.8685269
92.0,71.0,18.213913899999998,-51.05375,-364.785338
93.0,78.0,14.415033999999999,-80.6155406,-385.8685269
17.0,54.0,-43.27,-267.52,-401.98
18.0,51.0,79.41,-248.24,-352.13
28.0,45.0,248.15,-111.87,-250.88
29.0,40.0,371.56,-92.18,-161.22
38.0,42.0,292.9,5.2,-206.45
83.0,27.0,113.19,-60.47,-273.24
83.0,31.0,113.19,-60.47,-301.27
83.0,32.0,113.19,-60.47,-308.28
83.0,33.0,113.19,-60.47,-315.29
84.0,24.0,57.2,-105.52,-252.51
84.0,34.0,57.2,-105.52,-322.6
84.0,44.0,57.2,-105.52,-392.68
85.0,34.0,-9.68,-79.5,-317.61
85.0,47.0,-9.68,-79.5,-408.72
87.0,57.0,27.0084576,-31.316284,-322.9914731
87.0,68.0,27.0327531,-31.19125,-356.074662
88.0,107.0,62.571542400000006,-35.038716,-472.8685269
89.0,31.0,89.29,-58.99875,-244.683
89.0,47.0,89.2382094,-59.123784,-292.8685269
89.0,62.0,89.34179060000001,-59.123784,-337.8685269
89.0,66.0,89.3660861,-58.99875,-350.074662
89.0,70.0,89.29,-58.99875,-362.177
89.0,71.0,89.164966,-59.0505406,-364.9914731
89.0,86.0,89.34179060000001,-59.123784,-409.8685269
89.0,89.0,89.29,-58.9226639,-418.785338
90.0,39.0,57.341790599999996,-83.810034,-268.8685269
90.0,47.0,57.3660861,-83.685,-293.074662
90.0,51.0,57.2382094,-83.810034,-304.8685269
90.0,55.0,57.29,-83.685,-316.683
90.0,61.0,57.29,-83.685,-334.683
90.0,66.0,57.2382094,-83.810034,-349.8685269
90.0,71.0,57.415034,-83.7367906,-364.8685269
90.0,74.0,57.415034,-83.7367906,-373.8685269
90.0,83.0,57.29,-83.7610861,-401.074662
90.0,85.0,57.29,-83.685,-406.683
90.0,89.0,57.3660861,-83.685,-418.785338
91.0,47.0,47.2382094,-57.137534,-292.9914731
91.0,69.0,47.415034,-57.0642906,-358.8685269
91.0,69.0,47.415034,-57.0642906,-358.9914731
92.0,79.0,18.29,-51.05375,-389.177
92.0,107.0,18.29,-51.1298361,-472.785338
93.0,57.0,14.164966,-80.6155406,-322.8685269
93.0,87.0,14.238209399999999,-80.688784,-412.9914731
87.0,98.0,26.956667,-31.2673361,-446.074662
90.0,63.0,57.2382094,-83.810034,-340.8685269
90.0,63.0,57.341790599999996,-83.810034,-340.8685269
90.0,69.0,57.29,-83.7610861,-359.074662
91.0,83.0,47.2139139,-57.0125,-400.785338
91.0,90.0,47.29,-57.0885861,-421.785338
45.0,39.0,-32.96,62.44,-150.97
45.0,40.0,-32.96,62.44,-167.99
45.0,41.0,-32.96,62.44,-185.02
48.0,24.0,330.03,127.2,109.39
48.0,29.0,330.03,127.2,24.29
48.0,31.0,330.03,127.2,-9.76
48.0,32.0,330.03,127.2,-26.78
49.0,19.0,472.05,127.9,197.9
49.0,20.0,472.05,127.9,180.88
49.0,25.0,472.05,127.9,95.78
50.0,16.0,576.37,170.92,238.73
81.0,12.0,41.6,35.49,-164.91
81.0,17.0,41.6,35.49,-199.95
81.0,27.0,41.6,35.49,-270.04
86.0,14.0,-10.97,6.72,-178.03
86.0,16.0,-10.97,6.72,-192.04
86.0,21.0,-10.97,6.72,-227.09
86.0,25.0,-10.97,6.72,-255.12
93.0,45.0,14.3417906,-80.688784,-286.8685269
93.0,53.0,14.238209399999999,-80.688784,-310.8685269
87.0,92.0,26.9048764,-31.316284,-427.8685269
87.0,98.0,26.9048764,-31.316284,-445.9914731
88.0,53.0,62.748367,-35.2155406,-310.8685269
88.0,56.0,62.6751236,-35.038716,-319.9914731
88.0,56.0,62.571542400000006,-35.038716,-319.9914731
91.0,59.0,47.29,-57.0885861,-328.785338
92.0,68.0,18.415034,-51.001959400000004,-355.8685269
92.0,89.0,18.2382094,-51.178784,-418.9914731
92.0,91.0,18.29,-51.05375,-424.683
34.0,3.0,-200.55,-74.03,489.38
44.0,8.0,-156.23,43.37,381.69
53.0,10.0,-234.95,140.44,346.88
61.0,12.0,-313.6,237.44,313.97
90.0,89.0,57.341790599999996,-83.810034,-418.8685269
90.0,92.0,57.415034,-83.7367906,-427.9914731
93.0,93.0,14.415033999999999,-80.5119594,-430.8685269
88.0,110.0,62.6751236,-35.288784,-481.8685269
88.0,114.0,62.6751236,-35.288784,-502.9914731
89.0,66.0,89.2382094,-59.123784,-349.8685269
89.0,74.0,89.415034,-59.0505406,-373.8685269
90.0,104.0,57.415034,-83.7367906,-463.9914731
90.0,107.0,57.2382094,-83.810034,-472.8685269
87.0,47.0,27.081701,-31.1394594,-292.8685269
89.0,30.0,89.21391390000001,-58.99875,-241.785338
87.0,98.0,26.9048764,-31.316284,-445.8685269
87.0,102.0,26.9048764,-31.316284,-457.9914731
87.0,102.0,27.0084576,-31.316284,-457.9914731
89.0,87.0,89.2382094,-59.123784,-412.8685269
90.0,69.0,57.2382094,-83.810034,-358.8685269
90.0,75.0,57.29,-83.7610861,-377.074662
91.0,62.0,47.415034,-56.960709400000006,-337.9914731
92.0,107.0,18.3417906,-51.178784,-472.8685269
36.0,59.0,46.29,-34.88,-486.23
75.0,29.0,-347.88,451.52,25.42
76.0,29.0,-224.09,470.86,25.84
76.0,32.0,-224.09,470.86,-25.22
76.0,34.0,-224.09,470.86,-59.26
76.0,35.0,-224.09,470.86,-76.28
76.0,36.0,-224.09,470.86,-93.3
76.0,38.0,-224.09,470.86,-127.34
76.0,41.0,-224.09,470.86,-178.41
76.0,43.0,-224.09,470.86,-212.45
87.0,33.0,27.0327531,-31.19125,-251.07466200000002
87.0,39.0,26.9048764,-31.066216,-268.8685269
87.0,95.0,26.9048764,-31.316284,-436.8685269
87.0,98.0,27.0084576,-31.066216,-445.8685269
87.0,98.0,27.0084576,-31.066216,-445.9914731
87.0,98.0,27.081701,-31.2430406,-445.9914731
88.0,83.0,62.547246900000005,-35.16375,-400.785338
89.0,103.0,89.29,-58.99875,-461.177
89.0,118.0,89.3660861,-58.99875,-527.074662
90.0,68.0,57.341790599999996,-83.559966,-355.8685269
90.0,78.0,57.29,-83.7610861,-385.785338
90.0,78.0,57.2382094,-83.810034,-385.9914731
90.0,106.0,57.29,-83.685,-469.683
92.0,26.0,18.3417906,-50.928716,-229.8685269
92.0,66.0,18.3660861,-51.05375,-349.785338
92.0,76.0,18.29,-51.05375,-380.177
92.0,89.0,18.164966,-51.1055406,-418.9914731
93.0,41.0,14.238209399999999,-80.438716,-274.9914731
93.0,42.0,14.29,-80.4876639,-277.785338
88.0,74.0,62.498299,-35.1119594,-373.9914731
90.0,53.0,57.164966,-83.6332094,-310.9914731
91.0,45.0,47.341790599999996,-57.137534,-286.9914731
91.0,81.0,47.29,-57.0885861,-395.074662
91.0,89.0,47.2382094,-56.887466,-418.8685269
91.0,92.0,47.415034,-56.960709400000006,-427.8685269
91.0,104.0,47.415034,-56.960709400000006,-463.9914731
92.0,25.0,18.29,-51.05375,-227.17700000000002
92.0,33.0,18.2382094,-50.928716,-250.9914731
92.0,33.0,18.164966,-51.001959400000004,-250.9914731
92.0,42.0,18.164966,-51.001959400000004,-277.9914731
92.0,101.0,18.29,-50.9776639,-455.074662
92.0,102.0,18.3417906,-50.928716,-457.9914731
92.0,102.0,18.29,-51.1298361,-458.074662
92.0,105.0,18.3660861,-51.05375,-467.074662
87.0,108.0,26.956667,-31.19125,-475.683
88.0,47.0,62.498299,-35.2155406,-292.9914731
89.0,30.0,89.164966,-58.946959400000004,-241.9914731
90.0,64.0,57.29,-83.685,-343.683
90.0,65.0,57.3660861,-83.685,-347.074662
91.0,92.0,47.164966,-57.0642906,-427.8685269
91.0,92.0,47.2382094,-57.137534,-427.8685269
91.0,93.0,47.29,-56.936413900000005,-431.074662
89.0,69.0,89.415034,-58.946959400000004,-358.8685269
91.0,30.0,47.3660861,-57.0125,-241.785338
91.0,56.0,47.415034,-57.0642906,-319.8685269
